S010;10000018;***********;A001;0007;010001ZO01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000019;***********;A001;0001;0100011600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000020;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000021;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000022;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000023;***********;A015;0009;010015ZL01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000023;***********;A001;0009;010001ZL01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,70
S010;10000024;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000025;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000026;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000027;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000028;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000029;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000030;***********;A001;0001;0100011000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000031;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000034;***********;A001;0009;010001ZM01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000035;***********;A001;0003;0100015400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000036;***********;A001;0006;0100016500;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,18
S010;10000036;***********;A001;0006;0100016400;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,06
S010;10000036;***********;A001;0006;0100016600;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,18
S010;10000036;***********;A001;0006;0100016700;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,06
S010;10000036;***********;A001;0006;0100016800;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12
S010;10000037;***********;A001;0001;0100011000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000038;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000039;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000041;***********;A001;0009;010001ZL01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000044;***********;A001;0002;0100015200;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000045;***********;A001;0009;010001ZM01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000046;***********;A001;0003;0100017100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000047;***********;A001;0001;0100011600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,35
S010;10000047;***********;A001;0001;0100011500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,25
S010;10000047;***********;A001;0001;0100011200;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10
S010;10000047;***********;A001;0001;0100011000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000048;***********;A001;0009;010001ZI01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000049;***********;A001;0002;0100015100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80
S010;10000049;***********;A001;0003;0100017400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20
S010;10000050;***********;A001;0009;010001ZC01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000052;***********;A001;0003;0100012400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000053;***********;A001;0001;0100011000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000054;***********;A001;0004;0100013700;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20
S010;10000054;***********;A001;0004;0100013000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,80
S010;10000055;***********;A001;0004;0100013900;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,70
S010;10000055;***********;A001;0004;0100013300;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000056;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000057;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
S010;10000058;***********;A001;0003;0100012400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000059;***********;A001;0009;010001ZH01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000061;***********;A001;0003;0100012500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000062;***********;A001;0006;0100016500;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,06
S010;10000062;***********;A001;0006;0100016400;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12
S010;10000062;***********;A001;0006;0100016600;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,18
S010;10000062;***********;A001;0006;0100019300;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,24
S010;10000063;***********;A001;0003;0100015600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000064;***********;A001;0004;0100013100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,10
S010;10000064;***********;A001;0004;0100013600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000064;***********;A001;0004;0100013700;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000064;***********;A001;0004;0100013000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000065;***********;A001;0003;0100015300;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000066;***********;A001;0001;0100011100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000067;***********;A001;0001;0100011400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000069;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000070;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000071;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000072;***********;A001;0006;0100014000;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000073;***********;A001;0003;0100012500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000074;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000075;***********;A001;0002;0100015100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,40
S010;10000075;***********;A001;0003;0100017400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000076;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000077;***********;A001;0009;010001ZI01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000078;***********;A001;0001;0100011500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000079;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000080;***********;A001;0007;010001ZO01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000081;***********;A001;0003;0100015000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000082;***********;A001;0009;010001ZC01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000084;***********;A015;0001;0100151600;;3A;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75
S010;10000086;***********;A001;0009;010001ZR01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000087;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000088;***********;A001;0003;0100012100;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000089;***********;A001;0003;0100017100;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000090;***********;A015;0009;010015ZH01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000091;***********;A001;0003;0100012100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000092;***********;A001;0007;010001ZO01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000093;***********;A001;0003;0100012800;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000094;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000095;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,70
S010;10000095;***********;A001;0003;0100015400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,30
S010;10000096;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000096;***********;A001;0006;0100019300;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
S010;10000097;***********;A001;0003;0100017100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000098;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000099;***********;A001;0006;0100014000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
S010;10000099;***********;A001;0004;0100013100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
S010;10000099;***********;A001;0004;0100014500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
S010;10000100;***********;A001;0003;0100012800;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000101;***********;A001;0003;0100015000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000102;***********;A001;0003;0100015300;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,17
S010;10000102;***********;A001;0003;0100015000;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,15
S010;10000102;***********;A001;0003;0100012500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04
S010;10000102;***********;A001;0003;0100012100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12
S010;10000102;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,20
S010;10000102;***********;A001;0003;0100017100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,12
S010;10000102;***********;A001;0003;0100012400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,16
S010;10000102;***********;A001;0003;0100015400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,04
S010;10000103;***********;A001;0004;0100013400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000104;***********;A001;0001;0100011600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000104;***********;A001;0004;0100013400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,40
S010;10000105;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000106;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000107;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000108;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000109;***********;A001;0003;0100015600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000110;***********;A001;0003;0100017100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000111;***********;A001;0007;010001ZO01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000112;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000113;***********;A001;0003;0100017100;;3A;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,75
S010;10000114;***********;A001;0003;0100015600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000115;***********;A001;0009;010001ZC01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000116;***********;A001;0003;0100012100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000117;***********;A001;0003;0100015600;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000119;***********;A001;0003;0100015600;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000120;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000121;***********;A001;0003;0100015400;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000122;***********;A001;0001;0100011100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000123;***********;A001;0003;0100012100;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000124;***********;A001;0001;0100011500;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000125;***********;A001;0003;0100012800;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000126;***********;A001;0009;010001ZI01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,50
S010;10000127;***********;A015;0009;010015ZI01;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000128;***********;A001;0003;0100012800;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000129;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000130;***********;A001;0007;010001ZO01;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
S010;10000131;***********;A001;0003;0100012400;;FT;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1,00
S010;10000132;***********;A001;0001;0100011100;;24;*;*;*;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,60
